Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,BRK-B,UNH,JNJ,JPM,V,XOM,PG,MA,HD,CVX,ABBV,MRK,LLY,PEP,KO,COST,AVGO,WMT,MCD,TMO,CSCO,ABT,ACN,CRM,DHR,ADBE,NKE,NFLX,TXN,AMD,INTC,QCOM,UNP,PM,BA,HON,IBM,CAT,GE,AXP,LOW,SBUX,GS,SPY
2018-09-28,1.9502533612899047,2.132309329625592,1.0890026017677357,2.869931522358899,1.5452798995672246,0.09581911539718097,-0.25353457855931866,0.935233401398203,1.676936332252162,0.6055229345037265,1.0543394827150738,2.054936738318259,0.49898975067086726,-0.29043181811063196,2.4553548472907245,1.5420195934315337,0.4757014037863577,0.45865779468557866,0.7567959611754322,1.5259252891995603,0.28734478985575795,0.5414140853764706,2.1227016245000243,0.34140338322615527,0.91891001066676,0.5592117990059454,1.4453641564544017,2.0347318064889963,1.8784006445576278,1.3776706225673117,2.545508692683792,1.5307311376431785,2.2955992018839315,2.157404551644146,2.128237957883731,0.9404579735619806,1.9780234338345275,0.9619509578079319,1.3549731452034512,1.6935933526017704,-0.9286819503991507,1.6902971789999695,1.259448446795913,0.48111462258589277,0.968551249148608,-2.1941088035287493,1.002627261675927,1.588608954264736,0.4314467185566851,-0.06620168871460966,1.4093306365313711
2018-10-01,1.9557624008135905,2.142377745049525,1.0547798244172788,2.8532794679162206,1.5769262518228995,0.02059433070128631,0.0815919341637725,0.948823324898114,1.7380651870065191,0.6430710384100843,1.0765917356865866,2.046545454149461,0.5641746204207484,-0.2615829104833943,2.4461967180037005,1.5143473596063366,0.5632174687318401,0.47597848149362804,0.818902426303766,1.5062937087928576,0.23746844673784578,0.5310901083280138,2.104140842957551,0.38192535381557213,0.9824152804442429,0.5672418773627252,1.4602807134806302,2.0173203541249283,1.9611065944857824,1.5253808378266926,2.5300545688134553,1.514958306701097,2.309521452187134,2.2115463522816494,2.1685978406923128,0.9576747167644827,2.0092395695997274,0.8807035011456869,1.374938176589434,1.7322302489852692,-0.8870990132802229,1.790877193434301,1.2768221342608013,0.5559864689704087,0.9793306589161782,-1.9051584276748892,1.0489174525406677,1.5402825799080464,0.3906158578799075,-0.07782559046973692,1.4090135688562688
2018-10-02,2.004854072105254,2.1168635360607135,1.0800137881471128,2.793853381041596,1.5434044058611276,-0.012390474181592342,0.02002222033514547,0.901508859127213,1.7266187714700885,0.6230032196339881,1.0294371808518494,1.9945886039952323,0.6296092190784071,-0.2645406642702572,2.3908184862098603,1.4192200524831644,0.5798135932151093,0.39743346651067757,0.7939129372432058,1.4738618625000524,0.25528900421184236,0.6127178535046311,2.0915852784086515,0.39110112345644266,0.9982025079250806,0.5075428613982051,1.3861380183055994,2.014054919237468,1.906136839866565,1.4996040734461147,2.4237709402746996,1.4490375934901731,2.2924938041038927,2.1171028417869886,2.2065282238746358,0.9838034165859608,1.8446311931903947,0.9114298865344419,1.4057322117039552,1.728155043245482,-0.79658045555405,1.8044149982931046,1.2213961779695843,0.5279516520804516,1.0410518466431429,-1.8950050825091678,1.0668933812071582,1.4500864382484255,0.3820296533537451,-0.1317914839273943,1.3699899989734983
2018-10-03,2.038416381705522,2.139287474746135,1.0733937109293126,2.764782828967061,1.539934388145264,0.037393523761266555,-0.05580237405652119,0.9215691107081909,1.702221610917778,0.5263362803580258,1.0495134940279904,1.9760127037707238,0.6007532120064607,-0.39321253990264826,2.366704675856295,1.3540691869958923,0.5858395852716154,0.4795649604694206,0.7809975401284562,1.5007472368099883,0.184890009641545,0.43980342283303325,2.039843043731986,0.42059041190599095,0.911950727879597,0.493654023939835,1.410153862825543,2.012607686676056,1.7541191067415929,1.5785110721418734,2.4103327069474174,1.4257935824747665,2.2565412506380778,2.1369112973621167,2.1735803427427456,0.960400329983368,1.7051247967730978,0.9272426405234143,1.3642028290553596,1.7400954327158389,-0.8011285260944854,1.8696198768389496,1.1959794626116766,0.5074942965145216,1.097526493681301,-1.882735437417566,1.0218667347512531,1.3954609407958585,0.3539197815196394,-0.11492442646029793,1.3572963300397833
2018-10-04,1.981311196083618,2.0121927523565297,0.9658697466722167,2.6401161132287636,1.4360608315513277,-0.0015940052719219551,-0.17607385561831815,0.9793980146295242,1.6080793368041222,0.5058392637537308,1.14704542559635,1.8880273982859268,0.5616045915457805,-0.5018311861265711,2.2134897215407783,1.2079947120165528,0.5817298163996975,0.40114345287796277,0.7523222492593143,1.6530956266140056,0.11960666073383579,0.384860857971735,1.998049575182011,0.37200070233029386,0.9246626085336752,0.5191302579899715,1.247776843493345,1.98613683440425,1.6812563548057058,1.4691095667632097,2.265879303140153,1.3161448576595745,2.1735440422185563,1.956329425657838,1.9947015154873287,0.8469491886106398,1.675107935110596,0.8876180415150334,1.3561119227211527,1.8212362928664985,-0.8018941435094356,1.8414338450208836,1.1754476698229404,0.4568906676706965,1.0245051246623327,-1.7956883986756162,1.0301722774300188,1.3567597598546486,0.39802986869645013,-0.09543195955056681,1.2819704991013545
2018-10-05,1.846773592575429,1.9140614865510095,0.8518339619867757,2.5435607542965375,1.3331130806494311,-0.0805656653570166,-0.30837041992525716,0.9544899550139069,1.6919175420122672,0.4829993065017085,1.0522293752006555,1.7891602188355933,0.5304517096179857,-0.45539605506632896,2.0854472145250096,1.111119603218762,0.5554795019941509,0.40930754373177447,0.7387372976989701,1.7015629833913581,0.04910614221847,0.3864970208253211,1.5622997088097605,0.29982034275084296,0.8689170991523052,0.4896562104167217,1.1932293870108288,1.9398814883888562,1.6081654081580785,1.408432212881111,2.260961795223533,1.3091164900965004,2.11441160675036,1.9451557455254824,1.7693210702850393,0.7169784805047498,1.6398715846657466,0.795325374696094,1.2766334106857409,1.793209122969023,-0.7928497994463956,1.7589857870274,1.1281110179772236,0.37624208376197227,0.9475396313628804,-1.6598405129624885,0.9791302215269413,1.2841914681238968,0.3232945329298428,-0.247754766686024,1.1891737593598877
2018-10-08,1.8386652122165186,1.8587380248412275,0.7701755103756512,2.4582390638675355,1.2796403773243077,-0.09945806246470931,-0.39673605424324393,1.0077695328222607,1.6843403887811148,0.49345506181166554,1.0916393834189564,1.6243518523224854,0.6021123177961638,-0.45684212431304133,1.9621875906806252,1.1741937500051918,0.6013537669250877,0.41276746927056046,0.7729754169617796,1.7587194823858323,0.15132732808841462,0.488659346950054,2.0907720446385145,0.2360655939466479,0.9483867066809578,0.5013774891795318,1.1774318722580328,1.8538810936836465,1.58974586509108,1.3644917756024784,2.0124381459351275,1.1895410881130528,1.965565628044389,1.9319060710796707,1.703385640627879,0.6548192189634029,1.589709010523169,0.787135889298679,1.2548289455314454,1.816929603563257,-0.7454956173098447,1.7565564263504603,1.1340169076559232,0.36353213793721795,0.9326733536575971,-1.531013526164815,0.946786762102362,1.3082870125432362,0.34107312171639004,-0.25460351426585565,1.1984040552532738
2018-10-09,1.8829747915050647,1.8958749055786228,0.7350870496978141,2.464636428304646,1.2145821834995412,-0.09175061903990013,-0.2321815274279405,1.0463436389243859,1.750670042655071,0.4760393579105543,1.0828547893367089,1.6260958833384151,0.6048201473545628,-0.457847010310111,1.962308248167884,1.1033149878778024,0.6488649864647302,0.39493707492731317,0.8511205845153421,1.76013212232425,0.16937914064200318,0.48730269925232794,2.1928253516682874,0.27056566087216,0.9701166428024937,0.5498568156923309,1.1825312676994892,1.849460530473029,1.6125130634153972,1.3006181971371318,2.010248584799054,1.288505566243758,1.9493013536699448,2.0192099571461193,1.7683040581562404,0.6810842345422907,1.610097774763547,0.734881781585177,1.192817879392394,1.7582633830736345,-0.8347600642224094,1.7560800405927393,0.975092342030579,0.2970700384919193,0.8336879748120513,-1.4328502541845238,0.9236986407905138,1.2883310392500684,0.4583064090934121,-0.24393364505054463,1.1999730767972225
2018-10-10,1.6327653438765157,1.607949869132369,0.5437743654295963,2.19382559599381,0.9240070687358474,-0.19836614961434615,-0.34349052545585146,0.7499423767867172,1.6492713447372407,0.39684159659984725,0.9025229708831936,1.3184914982348883,0.458195792254626,-0.48254153268890143,1.544323080011601,1.0631988699597374,0.4359876680521737,0.33222422700388554,0.7027255443682404,1.7103585644318926,0.08063482902517977,0.29355094612974475,2.034077082274726,0.10905105224489743,0.7456391033201577,0.4863862810799518,0.9888317792060581,1.6657359358121324,1.3433999896466444,1.0320045921347083,1.6534410385170937,1.1106328927615554,1.6673083387784136,1.6658737680636293,1.528966594476433,0.5014178169300351,1.40129373145856,0.6254907942624122,0.9619890306060294,1.5577338908323128,-0.9002073338670158,1.5120063405522284,0.8104203477519253,0.113293125907042,0.6429331500845016,-1.4830889191524235,0.7606888828776811,1.21281966131542,0.2686714142718003,-0.4063641255867358,0.8956159948692081
2018-10-11,1.5736106133395458,1.5903586010591242,0.4630166491671693,2.0861285520831765,0.7676525575847811,-0.17946130093611365,-0.37189794762569517,0.5605704208579106,1.5128358904033505,0.12167647247490646,0.7587375606409904,1.1961959413802286,0.24154589678518426,-0.6655333150641536,1.451890188482904,0.9445497789962857,0.24740490571970059,0.21115024887547845,0.6019799027915292,1.4101842357120298,-0.09236444019161442,0.08291370376306753,2.01882826548851,0.01418167631281443,0.5890576387720544,0.22030450629435291,0.8683849755113847,1.4888331076848154,1.3983458670200555,0.8566173830955556,1.6688097848385774,0.9747548006750516,1.644088570869047,1.682701926223305,1.4909898159932735,0.49211372061096176,1.39919208694741,0.612684112796705,0.8228079612651512,1.4725240088902674,-0.9723534726923362,1.4002163021379552,0.7140735919395736,0.020060471778951365,0.5579013404950319,-1.5639598750074484,0.6593695670194205,1.1319596127153078,0.1446697276997817,-0.44427852527193534,0.7018349742621642
2018-10-12,1.72799983269579,1.6831499586866678,0.575308730174,2.188521156064708,0.8939359746190563,-0.16860837176987997,-0.3287186510843042,0.6323564582138013,1.6206617847533513,0.11556707756768864,0.7477628576758728,1.413425879030721,0.2380956318064083,-0.6995926035498462,1.6472646059731482,1.040061473921273,0.22841080263404662,0.25461731473181703,0.6987758554939413,1.5014899548719625,-0.13177569448584017,0.08796262163419423,2.1541834810349005,0.0896244018585031,0.6098096676181546,0.22330488075361396,0.9774056488207846,1.6790504402223194,1.4373080526587865,0.8814301571672071,1.8192929365807475,1.079762437459539,1.7743140910835564,1.7697254884380056,1.611930868895665,0.5634117090526481,1.430680650522932,0.6682571536167511,0.8913640214880956,1.4642621977593295,-0.9817784685468681,1.4143850420739257,0.7919541226340372,0.1000407448812927,0.5468894400426737,-1.6512885915452487,0.7449455735386913,1.155173310561686,0.2574485897977324,-0.3741264377300431,0.8151897919639327
2018-10-15,1.5988134948299189,1.5813061671027533,0.4966198891026843,2.122684120483061,0.7121423057674604,-0.19344515020046774,-0.32230005128312955,0.5587290210918858,1.6430488922057402,0.13526907283192785,0.7259374790784834,1.281667159056312,0.20215361745317825,-0.673154350917985,1.5345796418088091,1.0072592834357113,0.19401991054463819,0.2282399710560573,0.7082480780535894,1.5008618811088668,-0.12051267445620799,0.1148692891177631,2.006820357984619,0.09296243550104857,0.542087267205443,0.17030529040336184,0.930947513793014,1.5393437156444836,1.3933602044036197,0.8319350438344648,1.6619108205064448,1.014268966661254,1.6013425816994078,1.7070679642677233,1.51441507105163,0.45711872084726735,1.4221889842164708,0.6041048358387116,0.8963349361805317,1.5066325952274031,-0.9048552651402936,1.4184822057448805,0.7847818663026261,0.10708629559631852,0.5191960309188208,-1.6831911999127083,0.6615145049977363,1.0961395424094826,0.3058949112235898,-0.31925908987958423,0.7624010290290054
2018-10-16,1.612538392037381,1.6924651111323747,0.6034497043289254,2.2154382098280245,0.7821608034580838,-0.10424118246112918,-0.1729337718666891,0.6579350956744153,1.8120340589645774,0.2554462922404245,0.7295336764135169,1.4422114740621061,0.20134003411979348,-0.6074536411697679,1.7174651087735517,1.0802358407423813,0.17859980897568503,0.3089350318681364,0.8308550891201502,1.5571023650956743,-0.06922912636537179,0.13973901603615355,2.1163782126259547,0.1866405885869684,0.668375703914743,0.19535266265552942,1.0959023358627082,1.635577510416691,1.546122974150233,0.936380168485857,1.7891725512495835,1.2111532283107809,1.9097265473223186,1.7951964250909938,1.5694553895580337,0.5347828932039916,1.5416077599409526,0.6950597411877826,1.0168220571233852,1.5405858953238112,-0.8881641509124623,1.52541322893634,0.8908963410391122,0.2453625939314062,0.5472342873050429,-1.7492902474973016,0.7863178299625491,1.1946476987945387,0.4697703811095083,-0.25210597293000625,0.9064877721631504
2018-10-17,1.577227877300204,1.68457273093711,0.5762110766167452,2.228149473099925,0.7534616011787274,-0.11932731001922448,-0.23227047260711764,0.6901051474577856,1.4990446128539356,0.18486304186052435,0.7946804253683798,1.501540219380868,0.21145415340570053,-0.5150754152096835,1.7177334608910735,0.8552028917571972,0.1661433476999222,0.2829611730868476,0.8807734854335371,1.65919168239036,0.05880179659678616,0.21559380038402676,2.150977127544585,0.22277578345455445,0.6885765299256312,0.2707115010237909,1.1502567862934654,1.6392549435367256,1.4511139554895338,0.92557416855395,1.7954219826526854,1.2639228798299553,1.8891596683107357,1.694390415513585,1.7329216478733211,0.5096621236793761,1.493379388764986,0.6891591723959574,1.0140077456605108,1.5036076078831504,-0.8068935774945317,1.513153419597206,0.8462838657761419,-0.09254201279303638,0.5112934820860889,-1.7036134105420626,0.8040610966896253,1.065496376009675,0.6130505397149263,0.00911596985603083,0.9025321985996023
2018-10-18,1.4865646342195336,1.593349291399392,0.45611353394661946,2.1396774037647517,0.71554392613268,-0.20094083155090262,-0.3057785334711847,0.6330297744758226,1.4581137386717724,0.19086634979217174,0.6955944894054641,1.3732116755101351,0.24754303424796167,-0.5832114384903977,1.6218324472419718,0.7136417994374656,0.2560802264418859,0.07488220858761782,0.8848176806763309,1.666501650127977,0.050322044420237966,0.1942135215873813,2.183157218363631,0.08505980224934248,0.6606905064220591,0.2599418012355578,1.0337753913782648,1.5972432619069956,1.2171251134360002,0.832929642776531,1.6821166706840789,1.0005346673059798,1.7192446907609216,1.6242171086941157,1.6458885842062159,0.4664609542907704,1.4568951456090664,0.587229803614325,0.9790987693939074,1.4706568058924274,-0.6573621204329926,1.4257628755537473,0.733497698444394,-0.6384875701866539,0.3403701082181369,-1.644136020096073,0.71125582544802,0.9784654672176067,0.5120715217811652,-0.17753239298754828,0.7819894697029791
2018-10-19,1.6618252015264952,1.583445403364147,0.5287433904661405,2.1644260819827537,0.590320498735594,-0.19289365153308927,-0.2929967942365767,0.6777431980928577,1.4789668253257517,0.11852635710815199,0.6813413417493183,1.4363522976018706,0.2567365617264925,0.013828464921231678,1.6478777890601108,0.7033798788465409,0.2811489139791356,-0.005763502944154409,0.8759054920261897,1.5626262019658919,0.14456643922596363,0.2789379262224358,2.1779056559891687,0.08491088614314923,0.6931411942646862,0.25818520834416303,0.9024152131554499,1.5590605108524145,1.1535842743093385,0.8549197957310752,1.5826524687938381,0.7245108835409102,1.3635379866945436,1.5180393084341905,1.5398237106008925,0.4150379625637106,1.237455408143232,0.5298353817207551,0.9844883114328579,1.4153174607824692,-0.45174095513280643,1.4071542534643555,0.6588755495768797,-0.7307405083741716,0.23311190546476837,-1.662156484020586,0.8906178533757213,0.950517516512103,0.496854245863087,-0.09596040524120167,0.775883059943285
2018-10-22,1.6805273379471886,1.5731171705062925,0.5385381534928211,2.2259223188286703,0.6267602771993072,-0.18598890479315455,-0.2511174179335792,0.5384409926843181,1.3223650464896533,0.08927702865584705,0.5403032749096826,1.431847484036063,0.1785426272443243,0.17632036045823654,1.6668055825421437,0.6657482528029028,0.22577755441243325,-0.1225258164831728,0.8807645628443669,1.517553562843055,0.15283857282052432,0.25466910262315506,2.088639295539674,0.09012120085737681,0.6444806433661557,0.23684866893009252,0.8389795987872535,1.5361779847536228,1.1925308346376033,0.8634374839681899,1.582352797907078,0.5782910592636736,1.369186219658304,1.5266263778649516,1.5282581578003045,0.40120061898510795,1.3551122791363306,0.5746170900469856,1.0378550395064547,1.3225129922852736,-0.5601507844661806,1.3252971160930054,0.5555375470571051,-0.7314412043679698,0.14337129128375029,-1.7386969216863166,0.7768627693579978,0.962454016415313,0.5924582782696026,-0.29911687833104006,0.7039311273292308
2018-10-23,1.7227831281614703,1.5106482395647312,0.6347231908323218,2.247100465455554,0.5079886019404729,-0.1310579491184204,0.02676988470532958,0.47458069174071904,1.3827768104769,0.05124620754905827,0.49670781572509043,1.3782673731161468,0.08296718697940546,0.27492898574796465,1.6136916892346809,0.6189054699543249,0.05867309458196526,-0.11947809295116069,0.8860050420868947,1.4406012624072457,0.18922869845617887,0.32587040343343604,2.0390527324097723,0.09552655371003264,0.6165179173072813,0.640733894741336,0.7745384073517073,1.4889896338086992,1.2184551832718633,0.8223442590229622,1.534226362090223,0.5328543932303542,1.4504631133158992,1.3965949231954098,1.5779841929214995,0.38002893332134136,1.321996519792011,0.5070856726085545,0.9693072338864913,1.2260580883831576,-0.5092364818769279,1.2951242396780356,0.45299990344081525,-0.6163803352086148,-0.13671726617608462,-1.4891395742358464,0.7559346970584335,0.9534111702809729,0.6123085130716377,-0.3133706750952384,0.6947446779351759
2018-10-24,1.52973634707563,1.2538010696649549,0.39666873320664536,1.9630237545463278,0.2095967349485241,-0.2965294251763677,-0.009486517828964963,0.3583888172847275,1.1812731410583517,0.06980917795627267,0.3267183294591626,1.153727632743668,-0.07999079567245355,0.4417116042631414,1.439937106459142,0.5339161494616863,-0.084804929463341,-0.15847892247069761,0.7980865587017971,1.35465663246833,0.3940909498033052,0.4059704598785811,1.895952090931073,-0.08550409996909364,0.6376155405118248,0.6296226844138526,0.7145715504623981,1.3148557963977692,1.1542829112035695,0.671502260191212,1.289166438256896,0.4109389904867369,1.2587178681771247,1.345361650827895,1.2598396695542595,0.04842723297188207,1.119492068472008,0.3455475400608288,0.7243656762569111,1.1284139654771188,-0.449553823088457,1.2919816126881478,0.23375742296590032,-0.6487405123317787,-0.5070656614398633,-1.5474828770299391,0.5610300093769283,0.8397755306180945,0.547190827022971,-0.556660689181586,0.44443303214586327
2018-10-25,1.636807626878976,1.464280544134082,0.5549125363685538,2.1570653280772665,0.3836234568444687,-0.17702162170181174,0.21397877934125875,0.44088806093809735,1.3314942971574713,0.0821382956927211,0.3953307484993121,1.298883416245012,-0.013799094557477472,0.4202820487088014,1.591521498833958,0.5923642118208473,0.004076575691251825,-0.07171001521875127,0.8093855106225232,1.4454219410498061,0.4257332634652074,0.391959770898552,1.9606548118018479,-0.013383231873483779,0.68083425175307,0.5789063406070336,0.7819805370761636,1.4784979266698868,1.1980696876052541,0.711129660710851,1.4392479374871658,0.5656676687889095,1.430391237907325,1.2930708553818158,1.3731724481698433,0.0625972576838281,1.074117613946688,0.4937510483103879,0.777498022689374,1.337198053401016,-0.32931282586791666,1.4993875679988253,0.322853745027046,-0.6064945680888065,-0.36689923004060443,-1.5821697444916434,0.657826783787988,0.9004721595130937,0.6328650078713636,-0.38998020421147733,0.6061921022109996
2018-10-26,1.5374085215021114,1.4066577417518562,0.48160939425273686,1.8349766204302278,0.23595810560974187,-0.28344322052113236,0.3016557119413539,0.35540037096931876,1.17703368068984,0.04275816468448231,0.2928012594403263,1.1881929053182219,-0.08555373425012269,0.3057868890943421,1.4224672216163294,0.3425098248981631,0.0019887409003134164,-0.03354763915639974,0.8761596863544469,1.4137234520824946,0.25822716870647067,0.2694491364237883,1.7193210217802073,-0.11161774303275125,0.6645041039547082,0.5069684236700631,0.7619353510222382,1.3548098666812523,1.1462298119352354,0.603622398203082,1.2669213007083582,0.4530085204295821,1.2946362901705286,1.1113740762325461,1.2464980462774853,0.0009709757210381938,0.9586623779085525,0.5451385122789747,0.7433070088030926,1.0877350304394509,-0.3965558295956922,1.438344167155611,0.2721003200212615,-0.6699591989763793,-0.3869276469260367,-1.6743899290448796,0.4409633461121391,0.7107547606549871,0.4901185255967759,-0.42524559460647093,0.46617984721953526
2018-10-29,1.3139183848481497,1.0639908639835431,0.12978676229498431,1.2972176699847668,-0.009214889787540537,-0.4743143113042216,0.3517254792122879,0.3947103898419087,1.0697037006401602,0.06777611425800673,0.35806904836070075,1.0698777198105478,-0.13346201048302894,0.35985652131222406,1.2140615728679858,0.3799108356355912,0.0872350218735575,-0.0929324703488073,1.2994677717430256,1.478691679188626,0.39491577664831023,0.37913829706693636,1.8165719594205978,-0.24997210958393723,0.7203342454746776,0.4610579403098391,0.9286152337697138,1.2931363512979335,1.1803781901405839,0.5036153476079055,1.108925184782501,0.3902353910957344,1.143733124398756,1.1794928536290235,1.0644779220825182,-0.06661980719297197,0.9031303108149121,0.30488705286110296,0.6829790212287674,1.0216865130287616,-0.2953526852858268,1.1941047193532364,0.23953318753799888,-0.8503307745065688,-0.44152355189449266,-1.6394061540181595,0.43320885461299397,0.716258755536255,0.5180604222651108,-0.3787075066539566,0.36836518415083763
2018-10-30,1.243731117371379,1.0554042107631565,0.18860084176796488,1.247511648360003,0.1985342200673656,-0.42098114222396443,0.3297526958136118,0.4955137450531536,1.1779727220032103,0.26783670855232605,0.4596792238331073,1.000717025716235,-0.003965659920605143,0.4701938477620025,1.1244397625175495,0.5277915984146545,0.1347063913496672,-0.05209112239769979,1.7915049805874623,1.599380570368817,0.49293070371566744,0.5859673768761007,2.0080387996143374,-0.21244803547178964,0.8802026080067175,0.583842620724801,1.0240789639032855,1.4142907185754294,1.3369020140843788,0.5627079339929244,1.1417882107216304,0.46463623105504454,1.1496314810528958,1.347486245448148,1.0869634076617736,0.11198028170177937,1.091119787094251,0.46612404073886904,0.7282190763461589,1.1868123008938587,-0.24929232755635705,1.296344645243421,0.3779509561978262,-1.0210529210466097,-0.29983966224092434,-1.7937664258452655,0.5103741941193631,0.8430135745204738,0.5106929678521864,-0.25969972962622556,0.498571862623623
2018-10-31,1.2906631613271375,1.2027554937316722,0.340853869811337,1.401775013025543,0.2569552526683365,-0.3116316593384878,0.3065718826000941,0.5665621883217138,1.214498170563311,0.2611535170567888,0.6007872681480114,1.1620901797650838,0.06784745338106983,0.43315897307963,1.3228399479976374,0.503339238681753,0.10710326557863763,-0.1667431880547072,1.8074269434693355,1.6495126563022433,0.387455001844176,0.6044959470769151,1.9968478677138422,-0.2095122030514863,0.7758168943464698,0.5175439054755212,1.0002441112317273,1.505279621509075,1.409977812492234,0.6869952421439588,1.2138766005438395,0.5287452102809174,1.261662319937075,1.3955290518488859,1.2350897405050367,0.08163389851454154,1.1731046876625275,0.3294926407069654,0.946225921333993,1.20677480194566,-0.3492765243065812,1.3641429485005365,0.4705778133595598,-1.011039157406305,-0.16703210907937144,-1.7812659035845588,0.5180133201073178,0.8368264123327611,0.5132885632860177,-0.16214855900656672,0.5620217881957353
2018-11-01,1.4112436442781564,1.1683671037186245,0.2879199165426704,1.5358445933021452,0.336268935464199,-0.3543300626804903,0.399560825474008,0.5744693203069579,1.2226982061985434,0.2713749652310347,0.5841657783291082,1.2107451307067743,0.10011572111962032,0.4546156184616789,1.3613585873407585,0.6405501361440304,0.08641654953205145,-0.14820382109631422,1.7464365421142214,1.565063577645975,0.34635032690931405,0.6116968517884838,1.9683550540678234,-0.06970184489154392,0.7589914634994909,0.47538451402746607,0.9917101852083314,1.438472962100766,1.5159338617472324,0.6960098563031357,1.2887621805836773,0.551567566701869,1.234959491393928,1.476132146213627,1.3302618974392386,0.27820022362954977,1.3743925236999035,0.33487782708872144,0.8423728572377323,1.1907740941813212,-0.30380063700530185,1.436083807276261,0.4254594625080798,-0.953394329876926,-0.0829447806460467,-1.893650422378585,0.5640587555772317,0.9197012901888969,0.5176031698302533,-0.1632433508592302,0.6265464377992933
2018-11-02,1.0516474701150806,1.1361995478444076,0.23360381695584193,1.5656421645438447,0.31509454498096023,-0.32231756681538587,0.5353431003396807,0.5536338789757844,1.1887803648976218,0.26780934376444027,0.5254937785874234,1.1799738124163832,0.20373019175393495,0.4931664500765382,1.3367642097610113,0.7084553457472343,0.2576202134421353,-0.12636346548921482,1.6776875114703012,1.4958063460193347,0.33246716886813343,0.6377512168194232,1.9121361406022537,-0.19055057682848164,0.75023079369215,0.47683137515056806,1.0763078984171037,1.475536769177389,1.4847433509367836,0.6429126629221967,1.1884448666677636,0.6020908352958992,1.0727675683813038,1.4616485451787247,1.2498336734791444,0.167161328317239,1.3672197319886512,0.23579191252427592,0.7408957295944605,1.1805690797457016,-0.25047881862963095,1.3252799312185042,0.4470652992638528,-0.9776987329577241,-0.0574243330250026,-1.9643658833673663,0.5396376771243437,1.056468662148703,0.9196216601580318,-0.1575181935523945,0.5812628566197124
2018-11-05,0.8251048841966071,1.1817927883851576,0.14903050487470257,1.4325552101362153,0.24625997394164986,-0.35423208158852926,0.4687591633713026,0.8017159674419135,1.1492346509612004,0.32168870421498214,0.5655020194450842,1.1652625933322522,0.2058657731208307,0.57361798926462,1.3135202463627804,0.7191544260494315,0.4361484582960875,-0.05409922145388638,1.6743258768911202,1.6142749766087712,0.48855590547462924,0.7228671444290247,1.9563367732897745,-0.3681983931028159,0.7719357388229298,0.5614353866959652,1.063600482743141,1.5035072519738293,1.4032650774259765,0.6593664257574002,1.1475198339805703,0.604789487546998,1.0517865534882789,1.4679333979725089,1.2889642130736643,0.14578402994418424,1.2960556948295874,0.34346932418599696,0.36484056777029744,1.2260918924945414,-0.2098120416321887,1.3791830893867556,0.5302992062918621,-0.742877864839781,-0.04451797119908878,-1.998261134262983,0.5846475920362757,1.006946902117467,0.8402132712715336,-0.131346252227185,0.5964109008317089
2018-11-06,0.8277695287025546,1.1739424197031592,0.2276995207745408,1.436032687939856,0.22696935932912726,-0.3499003693671502,0.4864508457398351,0.8671750275232368,1.2119593375890463,0.3489781126055845,0.6182956304500812,1.1742587711460997,0.19255464923399288,0.6273292763257924,1.3157500384284653,0.7193834368987579,0.3538410907787674,-0.03592383046781119,1.7056385538592584,1.4291913678911747,0.5820552767804011,0.8628664282643549,2.051858233545396,-0.29701810322903105,0.8333595925331269,0.5830759375068002,1.101686304988158,1.5442282010531634,1.4874401952443796,0.688127461105158,1.116673006969249,0.6057217475404862,1.0884091098386859,1.3943130583603116,1.25209427662589,0.18059548816525425,1.2444851028697184,0.2729504878277838,0.3328322957989486,1.2657192419874947,-0.22395986361404246,1.3913425146664549,0.5543072246538319,-0.6031773829360794,0.007635602875282205,-1.9499853189344791,0.5811654938902626,1.047831236480775,0.8990309236001638,-0.12480904616121656,0.6296798585105523
2018-11-07,0.9326348600802944,1.3263308870748944,0.3300216077108001,1.6186524057729268,0.2305932667460029,-0.32040732275674305,0.5041575193780621,0.9362410635895183,1.3744568818902332,0.43244397650973504,0.7999761986894784,1.2853238912909117,0.2687970560100776,0.554098241087577,1.4833952191336968,0.8708191761711737,0.4211629318751934,0.04999597462373232,1.84906791585736,1.5633882097993614,0.5384090609521314,0.828524710544951,2.0894082830038054,-0.14774016089216088,0.860165199097567,0.6043341049265195,1.242092494901011,1.6627022254649229,1.5754958168588573,0.831477935571241,1.2915558395411917,0.7163230055226496,1.244243722766034,1.5283230813124524,1.420484403390617,0.18791359986003278,1.3191066240240064,0.3634017652304929,0.21886677962687304,1.3500508291391298,-0.2445113300921111,1.4164242043088382,0.5674428522596948,-0.5551005344984735,0.13157305686265472,-2.0266403682893324,0.7278751966631826,1.1463356763221035,0.9839559981696825,0.004451780185607456,0.7773572442406875
